persona,cognome,nome,info,datanascita,luogonascita,s,collegio,lista,nomegruppo,numeromandati,aggiornamento
http://dati.camera.it/ocd/persona.rdf/p308918,OTTAVIANI,NICOLA,"Laurea in giurisprudenza; Avvocato penalista, Esperto di diritto penale commerciale",19680721,FROSINONE,male,LAZIO 2 - P02,,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:16
http://dati.camera.it/ocd/persona.rdf/p305931,AMENDOLA,VINCENZO,,19731222,NAPOLI,male,BASILICATA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2025-01-25 13:12:06
http://dati.camera.it/ocd/persona.rdf/p308781,ONORI,FEDERICA,DOTTORATO DI RICERCA IN SCIENZE STATISTICHE; ASSISTENTE STATISTICA PRESSO LA COMMISSIONE EUROPEA,19880616,ALBANO LAZIALE,female,EUROPA,MOVIMENTO 5 STELLE,AZIONE-POPOLARI EUROPEISTI RIFORMATORI-RENEW EUROPE (01.02.2024),1,2025-01-25 13:12:09
http://dati.camera.it/ocd/persona.rdf/p307580,CORTELAZZO,PIERGIORGIO,Diploma di istituto tecnico per geometri; Imprenditore,19690220,ESTE,male,VENETO 1 - P01,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2024-01-26 12:44:51
http://dati.camera.it/ocd/persona.rdf/p308917,COLOSIMO,CHIARA,,19860602,ROMA,female,LAZIO 2 - P02,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:50
http://dati.camera.it/ocd/persona.rdf/p308795,RAIMONDO,CARMINE FABIO,Laurea in giurisprudenza; Avvocato,19781109,MILANO,male,LOMBARDIA 4 - P01,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:19
http://dati.camera.it/ocd/persona.rdf/p307215,CAPPELLACCI,UGO,"Laurea in economia e commercio; Docente universitario, Commercialista.",19601127,CAGLIARI,male,SARDEGNA - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2024-01-26 12:44:39
http://dati.camera.it/ocd/persona.rdf/p307332,GEMMATO,MARCELLO,"Laurea in Farmacia, Specializzazione in Farmacia ospedaliera; Farmacista",19721221,BARI,male,PUGLIA - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),2,2024-01-26 12:44:57
http://dati.camera.it/ocd/persona.rdf/p308921,MIELE,GIOVANNA,Laurea in scienze dell'educazione e della formazione; Dipendente pubblico,19800724,LATINA,female,LAZIO 2 - P02,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:49
http://dati.camera.it/ocd/persona.rdf/p308815,BERRUTO,MAURO,"Laurea in filosofia; Consulente della formazione, Giornalista, già CT della nazionale italiana maschile di pallavolo",19690508,TORINO,male,PIEMONTE 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:46
http://dati.camera.it/ocd/persona.rdf/p308768,LAMPIS,GIANNI,Laurea in scienze dei servizi giuridici; Impiegato amministrativo contabile,19880531,CAGLIARI,male,SARDEGNA - P01,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:10
http://dati.camera.it/ocd/persona.rdf/p308856,SARRACINO,MARCO,Laurea in economia aziendale,19890621,VILLARICCA,male,CAMPANIA 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:11
http://dati.camera.it/ocd/persona.rdf/p308901,MARINO,MARIA STEFANIA,LAUREA IN SCIENZE STRATEGICHE E GIURIDICHE; Dipendente pubblico,19690105,ENNA,female,SICILIA 2 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:20
http://dati.camera.it/ocd/persona.rdf/p301531,CARFAGNA,MARIA ROSARIA,Laurea in giurisprudenza,19751218,SALERNO,female,PUGLIA - P04,AZIONE - ITALIA VIVA - CALENDA,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC E ITALIA AL CENTRO)-MAIE-CENTRO POPOLARE (30.10.2024)",5,2025-01-25 13:12:34
http://dati.camera.it/ocd/persona.rdf/p36500,FASSINO,PIERO FRANCO,Laurea in scienze politiche; Dirigente di partito,19491007,AVIGLIANA,male,VENETO 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),7,2025-01-25 13:12:11
http://dati.camera.it/ocd/persona.rdf/p300469,ZANELLA,LUANA,"Laurea in scienze politiche, Specializzazione in diritto del lavoro e della sicurezza sociale; Docente di discipline giuridiche ed economiche",19501004,VENEZIA,female,VENETO 2 - P02,ALLEANZA VERDI E SINISTRA,ALLEANZA VERDI E SINISTRA (27.10.2022),3,2025-01-25 13:12:15
http://dati.camera.it/ocd/persona.rdf/p300480,GIACHETTI,ROBERTO,Diploma di liceo scientifico; Giornalista professionista,19610424,ROMA,male,LAZIO 1 - P01,AZIONE - ITALIA VIVA - CALENDA,ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023),6,2025-01-25 13:12:00
http://dati.camera.it/ocd/persona.rdf/p307531,GUBITOSA,MICHELE,,19791221,ATRIPALDA,male,CAMPANIA 2 - P02,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:22
http://dati.camera.it/ocd/persona.rdf/p305549,BONAFE',SIMONA,Laurea in scienze politiche,19730712,VARESE,female,TOSCANA - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2025-01-25 13:12:19
http://dati.camera.it/ocd/persona.rdf/p307616,ZOFFILI,EUGENIO,"Diploma di liceo classico; Consigliere comunale, Giornalista pubblicista",19791025,ERBA,male,LOMBARDIA 2 - P02,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:13
http://dati.camera.it/ocd/persona.rdf/p306382,DEL BARBA,MAURO,Laurea in scienze dell'informazione,19700720,MORBEGNO,male,LOMBARDIA 4 - P01,AZIONE - ITALIA VIVA - CALENDA,ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023),2,2025-01-25 13:12:37
http://dati.camera.it/ocd/persona.rdf/p308822,POZZOLO,EMANUELE,Laurea in giurisprudenza; Consulente legale,19850825,VERCELLI,male,PIEMONTE 2 - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:32
http://dati.camera.it/ocd/persona.rdf/p307142,ZUCCONI,RICCARDO,Diploma di liceo scientifico; Imprenditore,19560926,CAMAIORE,male,TOSCANA - P01,,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:01
http://dati.camera.it/ocd/persona.rdf/p307356,LOVECCHIO,GIORGIO,Diploma di ragioniere programmatore; Imprenditore,19780305,FOGGIA,male,PUGLIA - P01,MOVIMENTO 5 STELLE,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (04.09.2024),2,2025-01-25 13:12:39
http://dati.camera.it/ocd/persona.rdf/p307686,ANDREUZZA,GIORGIA,Laurea in architettura; Architetto,19731211,PARMA,female,VENETO 1 - P01,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:07
http://dati.camera.it/ocd/persona.rdf/p302764,COMAROLI,SILVANA ANDREINA,Laurea in economia e commercio; Responsabile amministrativo,19670327,SONCINO,female,LOMBARDIA 4 - P01,,LEGA - SALVINI PREMIER (18.10.2022),3,2025-01-25 13:12:26
http://dati.camera.it/ocd/persona.rdf/p307457,TRANCASSINI,PAOLO,Laurea in giurisprudenza; Avvocato civilista,19630629,ROMA,male,LAZIO 2 - P01,,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:00
http://dati.camera.it/ocd/persona.rdf/p307601,BORDONALI,SIMONA,Perito aziendale corrispondente lingue estere; Libero professionista,19710801,BRESCIA,female,LOMBARDIA 3 - P02,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:39
http://dati.camera.it/ocd/persona.rdf/p308929,SOUMAHORO,ABOUBAKAR,Laurea in sociologia; ATTIVISTA SOCIALE E SINDACALE; SCRITTORE,19800606,BETROULILIE LAKOTA,male,EMILIA-ROMAGNA - P02,ALLEANZA VERDI E SINISTRA,MISTO (09.01.2023),1,2025-01-25 13:12:00
http://dati.camera.it/ocd/persona.rdf/p308895,PASTORELLA,GIULIA,"Laurea in lettere e filosofia a Oxford, Dottorato di ricerca alla London School of Economics, Master in politica europea a Sciences Po e London School of Economics; Direttrice delle pubbliche relazioni",19860605,MILANO,female,LOMBARDIA 1 - P01,AZIONE - ITALIA VIVA - CALENDA,AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022),1,2025-01-25 13:12:48
http://dati.camera.it/ocd/persona.rdf/p305974,SPERANZA,ROBERTO,"Laurea in scienze politiche, Dottorato di ricerca in storia.",19790104,POTENZA,male,CAMPANIA 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),3,2025-01-25 13:12:12
http://dati.camera.it/ocd/persona.rdf/p307561,DE LUCA,PIERO,Dottorato di ricerca in diritto ed economia - Diplome d'etudes specialisées; Avvocato; Professore di seconda fascia,19800611,CAVA DE' TIRRENI,male,CAMPANIA 2 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2025-01-25 13:12:22
http://dati.camera.it/ocd/persona.rdf/p308891,ROGGIANI,SILVIA,"Laurea magistrale in scienze politiche e di governo, MBA Essential conseguito alla LSE; Segretaria regionale Pd Lombardia",19840425,BUSTO ARSIZIO,female,LOMBARDIA 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:13
http://dati.camera.it/ocd/persona.rdf/p306005,FARAONE,DAVIDE,Laurea in scienze politiche; Professione non rilevata,19750719,PALERMO,male,SICILIA 1 - P02,AZIONE - ITALIA VIVA - CALENDA,ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023),2,2025-01-25 13:12:20
http://dati.camera.it/ocd/persona.rdf/p308883,LA PORTA,CHIARA,Diploma di liceo scientifico; Coltivatore diretto,19910607,PRATO,female,TOSCANA - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:30
http://dati.camera.it/ocd/persona.rdf/p305553,GADDA,MARIA CHIARA,Laurea in ingegneria gestionale; Dipendente di azienda privata,19800206,TRADATE,female,LOMBARDIA 2 - P02,AZIONE - ITALIA VIVA - CALENDA,ITALIA VIVA-IL CENTRO-RENEW EUROPE (20.11.2023),3,2025-01-25 13:12:47
http://dati.camera.it/ocd/persona.rdf/p307455,ROTELLI,MAURO,"Laurea in economia aziendale, Laurea in scienze politiche; Responsabile marketing e comunicazione",19710402,VITERBO,male,LAZIO 2 - P01,,FRATELLI D'ITALIA (18.10.2022),2,2024-01-26 12:45:03
http://dati.camera.it/ocd/persona.rdf/p308939,MATTIA,ALDO,diploma di ragioneria; direttore regionale Coldiretti,19560111,FROSINONE,male,BASILICATA - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2024-01-26 12:45:11
